person,imagenum,Male,White,Black
Dalton,1,-0.186005071187,1.34457557083,-1.35738231172
Dickson,1,0.481563462307,1.09445838076,-1.45983087335
Fawell,1,0.807009190664,2.09129142663,-1.81250331741
Hamilton,1,1.0829823823,1.0249668654,-2.06778586285
Hoch,1,1.42540205001,-0.0681701840947,-1.69188485647
Hubbard,1,0.696096417467,0.800513937754,-1.73801680573
McClellan,1,1.47568393341,1.37398817423,-1.94639894089
McClellan,2,1.80467450544,0.956313787023,-2.75392499652
McClellan,3,1.49901543378,1.70389254826,-2.40707014107
McClellan,4,1.13569799439,1.895898947,-1.99208752907
McClellan,5,1.12549686273,0.793792861241,-1.97894565428
McNealy,1,1.99581891839,1.27333807305,-1.08833400747
McNealy,2,1.50998322649,0.354510564522,-1.75997867771
OGrady,1,0.474401098834,0.900356055363,-1.71603726636
Peterson,1,1.95143871783,1.52559625792,-2.00830482098
Peterson,2,1.59996097081,0.787617666168,-0.182672325787
Peterson,3,1.48844781288,1.27789939672,-1.53439572235
Peterson,4,0.64770701545,1.180006008,-1.42902610689
Peterson,5,0.359544127443,1.71368347908,-1.8431553401
Ritter,1,0.721271886833,0.385666379939,-1.3627592167
Ritter,2,1.73717556884,1.03348657114,-1.44086105584
Rolen,1,0.968006225453,0.688281935174,-1.16796002482
Rudin,1,1.71033688516,0.781927299239,-1.19642289995
Rudin,2,0.613363062414,0.846858770192,-2.11930346392
Sullivan,1,1.58961231543,-0.156662583638,-0.733903421713
Sullivan,2,1.05878503267,1.28049740584,-2.85437589688
Verplank,1,0.598205294021,0.96071872457,-0.884787829964
Wallach,1,1.47453320419,1.35533063339,-1.77080371386
Weiland,1,0.541153084332,1.32141972902,-2.45383890633
Wittman,1,1.00023909433,1.0996330425,-1.55008977576
Wolf,1,-0.0176590769744,2.18167422572,-2.52333365719
Wolf,2,0.517710145153,1.85036147739,-1.70429956238
Yates,1,1.25873672227,1.10645744962,-3.11756267127
Astin,1,0.838093733305,1.52333612048,-1.38424091229
Astin,2,0.750734278034,1.58391674119,-1.83560215083
Astin,3,0.65816581546,1.21721393932,-2.85324904213
Combs,1,1.25248191861,-2.28396511149,0.808705264015
Hayes,1,0.969419502456,1.25170751191,-1.25633309564
Hayes,2,1.30866164648,0.866072458988,-1.47139028278
OKeefe,1,0.816208145908,1.42151983866,-1.95023061146
OKeefe,2,1.07949090675,1.21704316031,-2.52710999345
OKeefe,3,1.43410881851,1.44280184705,-2.00763372969
OKeefe,4,0.80063807972,1.83443641212,-2.36053099694
Patrick,OMalley,1,-0.790934921246,0.617989773654
Patrick,OMalley,2,-1.8667617758,1.46370863276
Patrick,OMalley,3,-1.29521400789,1.42909942948
Patrick,Thomas,1,-2.80122612744,-1.37987005584
Penn,1,0.980676641391,1.1266682801,-3.48173987626
Penn,2,-0.338215462431,0.733053489836,-3.27071594016
Penn,3,0.0743790890407,0.805390131098,-2.37670501288
Townsend,1,1.43077433408,0.595049139841,-2.22611382538
Cuattrin,1,0.772466113496,2.98944864038,-2.5439016023
Porto,1,1.06170181086,-0.0887727050939,-1.40450520956
Saja,1,1.70943953755,0.886547617373,-1.62948900412
Saja,2,-0.137192645086,-0.778787346769,-0.620910856063
Saja,3,1.25131616289,1.10665623102,-2.14683023518
Grosjean,1,0.679463893301,0.629895444223,-0.903101240921
Grosjean,2,1.38486488154,1.17797954381,-1.53269401644
Grosjean,3,0.80324359323,1.64637767079,-1.07179027965
Grosjean,4,0.947651401531,1.18056115395,-0.615270747036
Barmak,1,1.88739059032,0.513020474555,-1.17081155282
Hyuk,Joo,1,0.454189178848,-0.990835698551
Phoenix,1,-0.688172564207,-0.533017867331,-1.77074180164
Blatter,1,0.290918839483,1.26373019868,-0.547369596015
Blatter,2,1.38832087125,-0.108061758188,-1.55453467899
Blatter,3,1.32241893778,1.06346881573,-1.86321153233
Blatter,4,1.16755808373,1.40586955355,-0.924735959458
Karlan,1,0.498111824962,0.543163785731,-1.15108201289
Williams,1,-0.13716217736,-1.50446385107,0.855810536674
Williams,2,0.639445998375,-1.94436392809,-0.564744032605
Williams,3,-0.804291140028,-0.423502115722,0.512669340962
Williams,4,0.741456516584,-1.86476605394,0.794208630196
Williams,5,0.188525449733,-1.80176033347,1.19649700097
Williams,6,0.0995979129272,-1.34511790694,0.568495137582
Williams,7,-0.369609074478,-1.03074387137,0.148505880891
Williams,8,0.00738694038411,-1.93794156792,0.185301925196
Williams,9,-0.147090850223,-1.95900404012,1.07544738399
Williams,10,-0.138268290177,-1.51658987522,-0.274505115015
Williams,11,0.125526280284,-1.72005459299,-0.422708000701
Williams,12,-0.647200886891,-0.872486495563,-0.505512608107
Williams,13,0.296675932659,-1.66585824355,1.24640317236
Williams,14,-0.0094063747457,-1.22574701138,0.79196574613
Williams,15,-0.213496667477,-1.59940081573,0.660409163097
Williams,16,0.212741908704,-1.92502046522,0.699361681025
Williams,17,-0.138713135047,-1.07307050021,1.17238672726
Williams,18,-0.1793896542,-0.719873413633,1.64466470772
Williams,19,-0.702702712175,-0.188044820345,-0.55088219549
Williams,20,0.0395791337483,-0.519025663153,0.154891154808
Williams,21,-0.60724296875,-1.62660849307,1.29850633788
Williams,22,0.447415353335,-1.38061426962,0.266435668294
Williams,23,-0.236135559005,-1.4395412926,0.992958310827
Williams,24,-0.562857735983,-2.33099590408,0.713820483821
Williams,25,-0.287379831641,-1.774187307,1.65148283057
Williams,26,-1.19997961197,-1.53459341095,0.0580346138626
Williams,27,-0.460622582886,-1.05813361817,1.19492141836
Williams,28,-0.773436160527,-1.10869580451,0.426647741545
Williams,29,-0.697849997073,-1.96943065895,0.714220228068
Williams,30,-0.583231247843,-1.42564954906,1.16156303829
Williams,31,-0.648028375289,-1.7759839926,1.3671364003
Williams,32,-0.604183975874,-0.629952341674,0.636914261826
Williams,33,-0.292214787545,-2.39034046134,1.2169872976
Williams,34,-0.0878827001543,-0.925594936967,0.199153539366
Williams,35,0.269968780706,-1.42324450577,0.792605385217
Williams,36,0.76831339118,-1.66405031352,0.595102957714
Williams,37,-0.927753741916,-1.00828095838,0.12570256382
Williams,38,-0.379687178938,-1.6443961635,0.524293824036
Williams,39,0.303685629406,-0.567997827213,0.200383297036
Williams,40,0.0422297396214,-0.385769647538,-0.680614748149
Williams,41,-0.392383801351,-0.616353997042,0.399845969742
Williams,42,0.972201129295,-1.36956627069,1.12885335135
Williams,43,-0.16118046643,-0.720301503782,0.27949141519
Williams,44,-0.337996881341,-1.48614672144,1.52155110756
Williams,45,-0.586200682685,-2.04642629401,2.78465562257
Williams,46,-0.0410098642834,-1.30270912572,1.24300692311
Williams,47,-0.0442415033848,-1.46899915176,0.644461585261
Williams,48,0.148336789978,-1.6465300436,1.77100623368
Williams,49,0.505493654541,-0.766491356921,-0.0941023224307
Williams,50,-0.55688703972,-1.85636193944,2.36874987612
Williams,51,-0.0493746957009,-1.34505511707,1.53721619574
Williams,52,0.58968933947,-1.26420676263,1.29463852126
Kem,1,1.12260174888,-1.03092491787,-1.00240632273
Alexandrovitch,Ordzhonikidze,1,-1.14486581357,1.26639393563
Ivanov,1,0.0152897490742,1.71912417379,-3.13470161641
Ivanov,2,0.489289127803,1.11383271251,-1.71468489082
Ivanov,3,1.23458050596,0.13830158599,-0.995291290868
Ivanov,4,0.476918464475,0.956359497872,-3.04103491989
Ivanov,5,0.514838215149,0.822397135074,-1.73208325939
Yastrzhembsky,1,1.46292873843,2.39954218867,-2.41453279991
Yushenkov,1,0.638779230359,0.432937982667,-3.27458420198
Klarsfeld,1,0.474111603401,0.108999553954,-1.85452109926
Melac,1,1.71992210762,0.258471837156,-2.69002749212
Tchuruk,1,1.61687095546,0.638131085658,-1.49196103587
Lavrov,1,2.03205291429,1.0493427847,-0.911672353797
Lavrov,2,2.22617049917,0.288251490426,-1.93891300917
Lavrov,3,1.25679819396,0.55926893068,-1.10975973401
Lavrov,4,0.881524792832,0.596239150399,-0.850734734506
Lavrov,5,1.99004897258,-0.585458314395,-0.352664568672
Lavrov,6,1.63369391448,1.07554487171,-1.31010186846
Lavrov,7,2.15481524685,1.15056583377,-3.07365712478
Lavrov,8,1.34335755267,1.15519193298,-0.828988949168
Lavrov,9,1.55579566239,1.49925100468,-1.45566039202
Lavrov,10,2.09418947024,0.267801846572,0.184925442081
Lavrov,11,1.67020094983,0.0760618572373,-2.27637136561
Castellitto,1,1.80156916836,1.06637052329,-2.85453957278
Garcia,1,1.45277528546,0.740502267023,-1.78670523798
Garcia,2,0.598329810604,0.268713366459,-1.12383118337
Vieira,De,Mello,1.19319342952,-1.17049101733
Vieira,De,Mello,1.61430543015,0.204258539777
Vieira,De,Mello,1.52828365232,-1.44854899448
Vieira,De,Mello,2.80626634093,-1.12739581527
Vieira,De,Mello,1.2117920952,-1.05416149376
Vieira,De,Mello,1.70005448472,-1.33868788346
Vieira,De,Mello,2.55582026738,-1.08646852646
Vieira,De,Mello,1.15831744645,-0.705067040526
Vieira,De,Mello,1.69622956568,-1.14048095703
Vieira,De,Mello,1.66990706223,-1.24502177361
Vieira,De,Mello,1.35634377182,-0.533333905943
Gorney,1,2.367089034,0.712799888869,-1.99674052629
Antinori,1,1.28269797942,0.00837379995418,-1.86279862185
Diarra,1,0.668071846862,-0.511420269528,1.82915381521
Cassell,1,1.04374014693,1.57052215496,-2.598753763
Bourne,1,-0.150710432723,1.13246794021,-0.638514341788
Mosed,1,1.96382970726,-1.05108221014,-1.60695693617
Leibowitz,1,1.40426272917,1.16129866954,-2.45867660516
Hmiel,1,0.359686131601,1.62413281597,-2.584453136
Loux,1,0.946793663687,-0.880402971026,-1.46818914543
Mosley,1,1.10427151336,-1.40352106285,-0.258558066438
Mosley,2,0.728262738315,0.156529950988,-0.188481140398
Phillips,1,0.84073187544,1.13996818077,-1.21508682858
Reynolds,1,0.606781701925,0.535657274279,-1.87908503369
Warne,1,0.13166156205,0.26942445163,-1.5299071492
Warne,2,1.47355716584,1.88494826787,-2.004001985
Twain,1,0.191046415404,0.571979851925,-2.6694754372
Zolman,1,0.275884571755,-0.157930847371,-2.07951403084
OBrien,1,-0.233216629838,0.642938267713,-0.778663657206
OBrien,2,-0.290721723088,0.273867480501,-1.12022070687
Sossamon,1,-1.37919070203,-0.684333671491,-1.33140695415
Harrell,1,-0.913607899427,-1.4274186144,-0.386398018572
Davis,1,-1.16759817155,1.11474235495,-2.14043621302
Davis,2,-1.70662777342,-0.15387774465,-1.59630092963
Frey,1,-0.271686719479,1.64370731289,-2.21639111496
Frey,2,0.526633743612,1.51329125065,-1.99437379171
Osbourne,1,-0.291714406952,0.194185245923,-0.886530778392
Osbourne,2,-1.87673863947,-0.116511561447,-3.0891730782
Osbourne,3,-0.699574896385,0.290429718374,-1.3049845951
Robinson,1,0.575383874005,-1.37294139365,0.532569849328
Stone,2,-1.36814807964,0.988207709115,-2.97884411395
Stone,3,-1.28458568925,1.11876803032,-2.24762262371
Stone,4,-0.835935574965,1.07224609636,-1.72516755939
Stone,5,-1.33713590024,1.49653337232,-2.91414678781
Aziz,1,1.09066944472,-0.293391525386,-1.21354079549
Aziz,2,1.45097508883,-1.05216395306,-1.64124960998
Mofaz,1,0.923496909671,0.679546923363,-0.86591992702
Mofaz,2,1.21817623256,0.922001070992,-2.08240130512
Mofaz,3,1.46046373248,0.785556401503,-0.51360404099
Pollock,1,0.135276049318,0.00308055334183,-1.04355494162
Rusling,1,0.455774028481,0.948246710598,-0.951545534716
Earp,1,0.0361834491966,1.4484312479,-1.66545281828
Bradley,1,0.903363232558,0.718343511388,-1.87547407838
Kemp,1,1.29397802176,-2.31036894537,1.67297670268
Marion,1,0.469476952777,0.00632680494616,-0.361384751707
Ahmed,Yassin,1,-2.23134137635,1.35426554813
Copps,1,-1.73941287989,-0.237123622948,-2.09030611716
Copps,2,-1.89405129903,0.467936836972,-1.0242606337
Copps,3,-0.717282372943,0.245368533759,-2.17692761218
Copps,4,-2.46546750161,0.769206283454,-2.94436827787
Fraser,1,-0.16881130533,1.21026057618,-1.44209537149
Fraser,2,-0.741453191129,1.62429270698,-2.17272322683
Taormina,1,-0.37149489828,-0.0140889587263,-2.18766849116
Wellstone,1,-1.75795522426,0.947741394315,-1.64243710762
Wellstone,2,-0.975925050373,2.05308425035,-1.84137558682
Silver,1,1.68973283164,0.450884882115,-1.11306176682
Coale,1,-0.937101344392,0.884495762835,-2.33111111105
Fisher,1,-1.41002585931,0.497121272971,-2.18697209518
Irving,1,-1.76876317976,-0.664011214692,-2.75572690336
Crow,1,-0.99635915692,0.677897072576,-0.163426333861
Crow,2,-1.09201403842,0.499641333375,-0.0380526828959
Crow,3,-0.968996901235,1.16443811803,-1.86800362628
Crow,4,-2.64086249708,1.16727106701,-0.714174652578
Crow,5,-1.88471839399,1.48613383005,-1.5711652601
Crow,6,-2.28873519092,1.45648704754,-1.40371116033
Crow,7,-2.34903519007,1.55106118003,-1.71652642726
Crow,8,-1.99348558654,0.971774115028,-1.40152659245
LaBeouf,1,0.895954912918,0.0920431118576,-2.48416830824
LaBeouf,2,-0.201438418131,1.4394519967,-2.31752862257
Nagashima,1,2.13453961601,-0.730585157939,-2.57232176188
Ishiba,1,2.16558753115,-0.418343359733,-2.64380721971
Guangsheng,1,1.11499365639,-1.09374962065,-1.53809342675
Peres,1,1.16956977293,0.277531685177,-1.36911330445
Peres,2,0.634344351635,1.48378067294,-0.938835354058
Peres,3,0.778979334683,1.87696213955,-0.722947244774
Peres,4,1.29439500159,0.527841899045,-2.29402902373
Peres,5,1.36710752112,1.10093753196,-0.140695366831
Peres,6,-0.00743912742695,0.549408095323,-0.418024474466
Peres,7,0.742569659343,1.93583538186,-2.59397371287
Peres,8,1.02133547976,0.850982882823,-1.95144184723
Katayama,1,1.5364128977,-1.05566788832,-2.04559886313
Suetsugu,1,0.662284746591,-1.17386620339,-1.78678631212
Taniguchi,1,1.46417154454,-1.26962105014,-1.50559233372
Abe,1,1.78011983436,-1.14628725286,-2.21470150809
Amir,Begum,1,-0.800523161994,-0.0197913105529
Jones,1,-2.15871487696,1.26315639522,-1.52280718722
De,1,-1.29470706896,-1.16377246598,-0.540950960412
Johnson,1,-0.122907038163,-2.16202210415,0.222439540075
Stern,1,-0.746762371271,0.100067910196,-1.40800982878
Caesar,1,0.644569451525,1.84450732986,-2.9351754487
Kimmel,1,1.01879453456,0.657418554975,-0.767416298014
Poitier,1,0.690252911127,-1.74620354693,1.69202901251
Weaver,1,-2.31094959144,0.582406706733,-2.10973431138
Calderon,1,-1.29818916999,-1.05918610737,-2.70190573123
Calderon,2,-0.515688462216,0.126152326092,-2.23726452398
Calderon,3,-0.864212330695,-0.0352013690841,-2.54173905921
Calderon,4,-1.29639544769,0.279265056979,-3.57466295078
Shalom,1,1.96361033993,0.289109462584,-1.21436035682
Shalom,2,1.41836101452,-0.0918158735129,-0.783659343586
Shalom,3,0.412400808709,0.500714169928,-1.99924099062
Shalom,4,0.331920154164,-0.222036068877,-1.74159219239
Shalom,5,1.22357649113,0.740496448348,-2.13771694393
Shalom,6,1.89405233534,0.870202317158,-2.34533047591
Farina,Elia,1,-1.58032389981,0.842811906112
Farina,Elia,2,-1.98358989696,0.379466305351
Farina,Elia,3,-1.52290726366,1.39449330187
Cabero,1,-0.446295112179,1.07981673854,-2.09243936019
Berlusconi,1,1.46206376012,1.45958315512,-2.26559613502
Berlusconi,2,1.43176746228,0.576283610838,-1.30926714605
Berlusconi,3,1.12033864273,1.38254111537,-2.06103242288
Berlusconi,4,1.45381138194,-0.00607813598669,-2.692197974
Berlusconi,5,1.90900096935,0.670839855563,-1.97181008029
Berlusconi,6,0.493171959464,0.233059276963,-1.06972551578
Berlusconi,7,1.92148694299,-0.491266313516,-1.64631873187
Berlusconi,8,0.550522491138,0.219060230861,-0.966141120068
Berlusconi,9,1.01082059025,0.403029258034,-1.38380882178
Berlusconi,10,2.0347997721,-0.0521428115861,-0.919555356759
Berlusconi,11,1.20128714846,0.890227992155,-1.68277645616
Berlusconi,12,1.45790475319,-0.204257008101,-2.32895625223
Berlusconi,13,1.46743092047,-0.218521960996,-1.00137589108
Berlusconi,14,1.45724896804,0.274683709608,-0.771602059736
Berlusconi,15,0.0783958971395,0.6609859669,-0.600836476084
Berlusconi,16,0.893490250656,0.837779397071,-0.615076880443
Berlusconi,17,0.766971095056,1.04571012352,-2.48546567705
Berlusconi,18,1.07396940228,1.6014801555,-1.95837475489
Berlusconi,19,1.18118976851,0.452641108471,-2.6415251408
Berlusconi,20,0.8404912868,-0.996173716207,-1.13853891217
Berlusconi,21,0.906904198539,1.01784057893,-2.52856682067
Berlusconi,22,2.22790712686,0.5323603179,-2.94189194196
Berlusconi,23,1.45027529089,1.04971097798,-1.96736807786
Berlusconi,24,2.0009124533,-0.209978047713,-0.461932820756
Berlusconi,25,1.73372049329,0.806936172891,-1.83441431829
Berlusconi,26,1.98050609688,-0.870121678126,-0.0418849839194
Berlusconi,27,0.612880225615,0.725774086748,-0.666370663345
Berlusconi,28,0.990381958069,0.46776897633,-2.08878443374
Berlusconi,29,1.05573628592,-0.495755504978,-0.338255845894
Berlusconi,30,1.16885674848,0.561130962856,-1.22958287766
Berlusconi,31,0.869053629235,0.61453008003,-1.45701091968
Berlusconi,32,1.03762201542,-0.0982475211788,-0.93923038203
Berlusconi,33,1.03767925106,-0.0315877744156,-1.19269856306
Fernandez,1,0.176193798088,-0.384823483404,-1.19232962372
Fernandez,2,2.05751068595,-1.39400325944,0.0965993430532
Hradil,1,-0.934882874474,1.02124531942,-0.644196946303
Chalk,1,0.639354526209,0.818985709709,-2.13781879883
Cowell,1,0.655594185847,1.40181716431,-3.55022596333
Cowell,2,2.78308579865,1.16297837715,-2.34422932574
Larose,1,0.638107952735,1.0620531496,-2.03734847666
Yam,1,1.10598561849,-1.66825563991,-0.767212274606
Yong,1,0.079822716673,-1.27307891409,-0.282028537002
OConnor,1,0.0136254468043,0.0459971007638,-1.71687575084
Klein,1,-2.355519655,-0.138207031979,-1.43200977895
Jayakumar,1,0.840004331999,-0.237037058675,-0.48769236595
Jayakumar,2,2.00944754696,-0.80773733058,1.45830254194
Twu,1,1.95965486297,-0.822320403396,-2.22527431235
Prosser,1,1.55397347763,1.42504047729,-2.52880399226
Milosevic,1,1.87685108307,1.81979292315,-1.51678331772
Milosevic,2,1.40088198703,1.26748202278,-1.55323165023
Milosevic,3,0.631681018958,0.670265785145,-1.83878246446
Milosevic,4,0.655566587947,1.05918039705,-1.13372924592
1,0.306098890104,0.165356474399,-1.93129677669,-2.24802020128
Milos,1,-1.57150295586,-0.0310146237129,-1.60573182714
Dawood,1,0.212099261598,-0.127639327033,-0.891486150889
Abbas,1,2.13623681871,-1.18633087271,-0.705059512075
An,1,0.0337799260539,-0.188791446496,-2.89489349255
Passy,1,1.20146035025,0.298363196366,-1.62850420291
Gandhi,1,0.239111859017,0.525862299648,-2.1209181762
Gandhi,2,0.0768049350136,0.675270391942,-2.19187361874
Gandhi,3,-0.165298547801,1.01073533059,-1.36063877648
Gandhi,4,-0.69717436916,1.2307824735,-3.20348944702
Lopez,1,0.319759776967,0.525887794381,-1.36919822946
Kesselschlager,1,-0.412720478498,1.51153223765,-1.89096645275
Walger,1,-1.1956527438,-0.221182633126,-1.58683990331
Yi,1,0.0987948536461,-1.21405444911,-1.0448254729
Loren,1,-1.57382909716,0.844461460449,-2.30483031557
Loren,2,-1.91110870364,0.33020801987,-0.986345164887
Loren,3,-0.141682848822,1.09555955948,-2.39105174038
Loren,4,-1.25793525355,1.0586992907,-1.609427577
Loren,5,-1.64638824109,1.28211156012,-1.42559393853
Loren,6,-0.328317941116,1.5677182538,-1.39295125714
Loren,7,-2.99377204392,0.988395201256,-2.46024599133
1,-0.313972444187,-2.16220834674,-1.66224298388,-2.07350400446
Ganguly,1,1.29621204945,-0.807225985434,-1.68360406109
Ganguly,2,0.0940769312597,0.548654097601,-0.779363712286
Ganguly,3,1.52673022703,0.192106123617,-1.94077189522
Ganguly,4,1.69405318301,1.42018294447,-1.74876348544
Ganguly,5,0.961694052755,-0.0619279526515,-1.17670259696
Abraham,1,1.830632426,0.440987776103,-2.72028956351
Abraham,2,1.38542059184,0.163172893336,-1.94966545692
Abraham,3,1.46472152238,0.589578388286,-3.0200409729
Abraham,4,1.12987790021,-0.534808615371,-2.74955491063
Abraham,5,0.769706758391,-0.239136445567,-1.96777787818
Abraham,6,0.956941296979,0.148916955212,-2.56056534305
Abraham,7,0.607404259493,-0.334034751381,-2.61511327946
Abraham,8,1.89756294556,-0.263789325061,-2.31990295089
Abraham,9,0.45388395476,0.195988912481,-1.87717958529
Abraham,10,1.35045956333,0.722595662465,-2.33638277427
Abraham,11,1.70089732134,-0.255312932706,-1.35664683463
Abraham,12,0.704525360318,-0.435763968769,-1.71786598214
Abraham,13,1.25657818991,1.3335925916,-1.14090436495
Abraham,14,0.629901028951,-0.0454861951371,-1.1291079797
Abraham,15,1.25097427095,-0.105036660951,-2.46522262783
Abraham,16,0.75865380011,0.452467711912,-2.10847853349
Abraham,17,0.239148471924,1.24737465414,-1.37369596378
Helmick,1,0.122778665773,0.794847457908,-1.78029299196
Jonze,1,0.120104166236,1.32402799362,-2.1349831932
Lee,1,2.07905962613,-2.26800439953,-0.0646018084255
Dales-Schuman,1,-0.0261442405593,0.959592953826,-2.10684914885
Jones,1,1.39284980489,0.222011340703,-1.97383750251
Yamaguchi,1,0.071730987855,0.246522351054,-1.16410313431
Dragila,1,-0.141715777905,0.83650414642,-0.825319771321
Dragila,2,0.611671904433,1.45925598094,-1.71341807928
Nelson,1,-2.24502705849,2.52449624151,-2.25109279921
Heath,1,0.0865705624741,-0.183496039087,-0.780449916546
Heath,2,0.589257097084,-0.81982325706,-1.09990930774
Wawrinka,1,0.915666144195,1.44461152298,-1.85376412016
Kasten,1,0.910769577546,0.956956601529,-2.90247694765
Kroenke,1,1.95440459401,-0.369914457821,-0.184331067388
Ho,1,1.65808786331,-0.33519537436,-2.14226091268
McChrystal,1,1.5045218361,1.93700289638,-2.08869769817
McChrystal,2,0.829498930781,2.01423911131,-1.18426244616
McChrystal,3,1.02025574966,1.71337192048,-1.56678826026
Nelson,1,0.733726964005,-0.713742417746,0.948503095976
Tong,1,1.8200564369,-1.49478681086,-3.2030521009
Tong,2,0.94650002331,-0.837533905989,-2.93461282766
Declerk,1,1.44817239839,1.13062666065,-1.6754483309
Holm,1,0.899873007265,1.56738915911,-2.14240747208
De,Roux,1,-0.901603143645,0.742661817991
Koubek,1,0.356185198295,1.29821532667,-2.02321793435
Accorsi,1,1.3099502153,0.179444377118,-1.59467174352
Accorsi,2,0.95142553898,-0.229353050569,-1.58241572363
Basalini,1,1.83066464203,1.50682529295,-2.86784986571
Gabbana,1,1.98457477385,0.0504178587538,-0.925637424649
Tafrov,1,1.9301246493,1.03679659502,-1.36653094126
Holtz,1,-0.436918071235,-0.488584866011,-2.65704879621
Graf,1,-0.608194956574,0.144785458063,-1.81961656085
Graf,2,0.102171169882,-0.0663028602378,-0.0271689525998
Graf,3,-1.81902357848,1.0621937459,-1.67799232681
Graf,4,-0.64521528356,0.175388302133,-1.53718930841
Graf,5,-0.941270580924,1.11436365485,-2.38930863256
Keitel,1,-1.82742931539,1.32201082266,-2.11046661395
McCartney,1,-2.50470321648,2.08648186098,-1.50608524378
Skarsgard,1,1.06858781688,2.14864761655,-2.90491895588
Skarsgard,2,0.475824580336,1.47568771801,-1.53402973174
Tennant,1,1.36130664369,2.60252649013,-2.24876364813
Hoyer,1,0.41480313546,1.50834897719,-1.59356062368
Demirchian,1,2.62520595152,0.48354342018,-2.17280445631
Eberharter,1,0.226159754595,-0.559383012599,-2.68688990929
Delajoux,1,1.59759502227,-0.0984107419474,-1.77393718576
Rochon,1,0.16785524623,0.0948300132246,-2.60893315862
Rousseau,1,0.728829426151,0.260258450777,-2.25726639983
Cohen,Aloro,1,-0.82585751314,0.212022212981
Moore,1,-2.10479042727,1.0343148735,-2.40787436635
Zimbalist,1,-0.714552029735,1.715105409,-2.37898436612
Ambrose,1,0.953890061031,0.904798530635,-1.37956436795
Ambrose,2,1.42445215966,1.27341939088,-2.12357832192
Arigbabu,1,0.514745589756,-1.53860978869,-1.28915472354
Cooper,1,0.00305029104346,0.90861392988,-1.35952055395
Covey,1,-0.135324854536,1.4717389182,-0.949242633809
Crampton,1,1.79791318897,0.349942008911,-2.16505773442
Daldry,1,1.23029303447,1.2914739539,-1.9789938909
Daldry,2,0.235088701516,1.52312667731,-3.91348977287
Ebberharter,1,1.03760264419,1.01505914793,-1.85070518751
Frears,1,1.4499002533,0.16131442564,-2.37808990982
Friedman,1,-0.272806216662,0.985802569891,-1.2616271321
Friedman,2,0.0857241329951,1.29420606341,-1.83888841642
Funk,1,1.94498961439,-0.438703465724,-4.0099939843
Glassroth,1,1.55089566833,0.0424327575664,-0.75283511206
Joseph,1,0.750322842397,0.250925026201,-2.39944716567
Keener,1,0.945129935471,0.431825097192,-2.30804054581
Oake,1,1.17254508815,-0.307788043212,-1.64755617217
Push,1,2.20179955656,1.04215220441,-1.86876164919
Silas,1,0.588642858969,-1.2785409155,0.592143544347
Swindal,1,0.626986708372,0.721307420254,-3.16654236443
Thompson,1,1.47093369091,-0.857789939693,-1.4892669052
Webster,1,0.590662536633,0.446050295356,-3.02561615385
Hitchcock,1,1.33059930213,1.12971893768,-1.61216953752
Alford,1,1.42176538679,0.0409906313909,-2.01625602746
Allan,1,0.743755284244,1.04721056451,-1.57803964881
Allee,1,1.93116257912,0.780952327202,-1.50303785778
Austin,1,1.09945406237,0.595759629832,-0.891622256641
Avery,1,0.521947423462,0.217563853611,-1.69909773019
Backley,1,1.9508795001,0.637951442293,-1.37397721087
Backley,2,0.912063489945,0.367073022605,-0.822063458209
Ballmer,1,1.16092844994,1.72288554114,-1.2954807261
Ballmer,2,1.65841146253,2.51965041831,-1.3924407107
Ballmer,3,1.55619384643,1.81604824487,-1.21348707967
Blake,1,1.91330620295,1.31140670162,-2.70296677059
Blankenship,1,0.715316459607,0.867041787294,-1.22998631795
Case,1,1.32362001157,2.20157572635,-2.45007527487
Coogan,1,0.00316919872553,-0.369052413449,-0.938818830907
Coterill,1,2.56680755217,1.4088551282,-2.44875295998
Cox,1,0.179719934307,-0.604730031727,-0.774819624592
Cutler,1,0.769473322243,0.220710119555,-1.40350309131
Fehr,1,1.18733137146,1.02473746764,-2.69480139657
Karsay,1,1.11357979615,1.19069330982,-1.31389773393
Kerr,1,0.31222984187,0.723115573111,-2.80285112935
Largent,1,0.865886214542,1.17879912249,-1.61733274914
Lavin,1,0.157150073039,0.0157164014506,-2.83943971378
Lavin,2,1.93453938057,0.0241671037265,-1.77751475375
Lavin,3,1.28851654327,0.806857679223,-1.9565089733
Lavin,4,0.856382649567,0.467168693167,-2.14866416831
Lavin,5,0.797575625681,-0.346238442344,-0.250291093696
Lavin,6,0.427191353082,0.019377320185,-0.915516540858
Lenard,1,0.315911270172,0.0233469688197,-1.43301848026
Mariucci,1,0.641686120589,0.256946823646,-1.68398340197
Mariucci,2,0.984280141954,1.35002910448,-1.77034146217
Mariucci,3,1.3063305379,1.34483709967,-2.26353137711
McManaman,1,0.370537459479,1.37373960105,-2.49159336965
Nash,1,-0.246945025101,1.20854685184,-3.01144039026
Nash,2,1.01819583577,1.14262150767,-2.25956497528
Nash,3,0.647444511463,1.21193278901,-2.78805495831
Nash,4,-0.0221659520065,1.66126152734,-1.5857648287
Nash,5,0.853203248112,0.791591287815,-2.10636967489
Briggs,1,1.81315655279,2.19609287443,-2.53785832313
Craig,1,1.64481160871,1.42751643401,-1.23412732954
Curtis,Chapman,1,-0.129393456556,-0.230343141232
Nesbitt,1,1.37817979519,0.570398209039,-1.15825494889
Feldman,1,1.20573808092,0.509439441958,-1.04850638441
